customerID,gender,tenure,Contract,MonthlyCharges,Churn
5844-QVTAT,Female,33,One year,58.45,No
8905-IAZPF,Female,69,One year,95.65,No
5394-MEITZ,Female,60,Two year,80.6,No
6859-QNXIQ,Female,72,Two year,113.1,No
2782-LFZVW,Female,11,Month-to-month,58.95,No
2866-IKBTM,Female,1,Month-to-month,19.55,No
1342-JPNKI,Male,10,Month-to-month,86.05,Yes
2817-NTQDO,Male,13,Month-to-month,45.55,Yes
7129-AZJDE,Male,34,One year,78.95,No
6986-IJDHX,Male,39,Month-to-month,86.3,Yes
2560-PPCHE,Female,65,One year,105.05,No
4676-MQUEA,Male,50,One year,101.9,No
8138-EALND,Male,15,Month-to-month,19.75,No
3580-HYCSP,Male,72,Two year,110.3,No
1352-HNSAW,Female,72,Two year,115.6,No
2075-PUEPR,Male,55,Two year,19.35,No
1982-FEBTD,Female,23,Two year,25.6,No
5301-GAUUY,Male,32,Month-to-month,80.35,Yes
5791-KAJFD,Female,56,One year,68.75,No
2654-VBVPB,Female,1,Month-to-month,19.9,No
1154-HYWWO,Male,38,One year,70.6,No
2501-XWWTZ,Male,11,Month-to-month,70.2,No
3716-UVSPD,Male,1,Month-to-month,49.3,No
6815-ABQFQ,Male,56,One year,107.25,No
7343-EOBEU,Male,3,Month-to-month,23.6,No
3701-SFMUH,Male,7,Month-to-month,69.7,No
6103-LIANB,Male,59,Two year,99.5,No
7319-VENRZ,Male,7,Month-to-month,64.3,No
5846-NEQVZ,Male,71,Two year,70.85,No
6967-QIQRV,Male,15,One year,101.9,No
5781-RFZRP,Male,71,Two year,73.5,No
0939-YAPAF,Female,35,Month-to-month,100.25,Yes
0308-IVGOK,Female,11,One year,40.4,No
7293-LSCDV,Female,60,Two year,19.25,No
7025-WCBNE,Male,47,Two year,59.6,No
5756-JYOJT,Female,11,One year,64.9,No
4710-FDUIZ,Male,56,One year,100.3,Yes
6030-REHUX,Female,28,Month-to-month,110.85,No
9548-LIGTA,Male,61,Two year,81.05,No
5150-LJNSR,Male,31,One year,98.05,No
8270-RKSAP,Male,9,Month-to-month,70.5,No
6522-YRBXD,Male,35,Month-to-month,94.55,No
2640-LYMOV,Male,2,Month-to-month,19.65,No
1218-VKFPE,Female,12,Month-to-month,19,Yes
3627-FHKBK,Female,1,Month-to-month,75.3,Yes
2865-TCHJW,Female,4,Month-to-month,89.2,Yes
1423-BMPBQ,Female,1,Month-to-month,19,No
2393-DIVAI,Female,3,Month-to-month,20,No
5192-EBGOV,Female,1,Month-to-month,85.7,Yes
4568-KNYWR,Male,52,Two year,63.25,No
8752-IMQOS,Male,5,One year,20.1,No
0742-LAFQK,Male,72,Two year,99.15,No
0795-LAFGP,Male,71,Two year,90.4,No
0619-OLYUR,Male,72,Two year,111.9,No
5512-IDZEI,Male,46,One year,24.9,No
0459-SPZHJ,Male,63,Two year,83.5,No
0215-BQKGS,Male,30,Month-to-month,84.3,No
9244-ZVAPM,Male,1,Month-to-month,45.6,No
0719-SYFRB,Female,12,Month-to-month,61.65,Yes
8208-EUMTE,Male,16,Two year,54.85,No
5172-MIGPM,Male,4,Month-to-month,65.55,No
1710-RCXUS,Male,51,One year,90.35,No
0374-FIUCA,Male,65,Two year,20.4,No
5839-SUYVZ,Male,16,Month-to-month,74.55,No
5173-ZXXXL,Male,2,One year,19.95,No
1096-ADRUX,Female,66,One year,74.25,No
2001-MCUUW,Male,46,Two year,108.65,No
2731-GJRDG,Female,32,One year,109.55,No
4723-BEGSG,Male,72,Two year,86.65,No
6516-NKQBO,Male,38,Two year,81,No
8672-OAUPW,Male,51,One year,47.85,No
8207-DMRVL,Male,72,Two year,114.55,No
3419-SNJJD,Female,65,Month-to-month,105.25,Yes
6543-CPZMK,Male,9,Month-to-month,29.95,Yes
4765-OXPPD,Female,9,Month-to-month,65,Yes
2804-ETQDK,Male,66,Two year,20.55,No
6689-VRRTK,Female,44,One year,109.8,No
7138-GIRSH,Male,50,Two year,69.5,No
9396-ZSFLL,Female,15,Month-to-month,48.85,No
6464-KEXXH,Male,8,Month-to-month,25.25,No
7134-MJPDY,Female,66,One year,102.85,No
5240-CAOYT,Female,57,Month-to-month,87.55,No
4059-IIEBK,Female,7,Month-to-month,78.55,No
4881-JVQOD,Male,10,Month-to-month,34.55,No
0516-UXRMT,Female,62,One year,92.05,No
4851-BQDNX,Male,40,One year,85.05,No
5148-HKFIR,Female,20,Two year,19.7,No
1009-IRMNA,Female,7,Month-to-month,20,Yes
3003-CMDUU,Female,25,Month-to-month,95.15,No
5016-IBERQ,Male,23,Month-to-month,84.25,No
6797-UCJHZ,Female,66,One year,104.6,No
2469-DTSGX,Female,72,Two year,111.65,No
4554-YGZIH,Male,49,Month-to-month,90.05,Yes
5099-BAILX,Male,43,Month-to-month,110.75,Yes
9931-KGHOA,Female,46,Month-to-month,55,No
1775-KWJKQ,Male,72,Two year,89.85,No
7665-VIGUD,Male,10,One year,20.35,No
9411-TPQQV,Female,40,One year,54.55,No
7207-RMRDB,Female,65,Month-to-month,105.5,Yes
7954-MLBUN,Male,31,Two year,99.45,No
2077-DDHJK,Female,68,Two year,70.9,No
4913-EHYUI,Male,56,One year,104.55,Yes
0195-IESCP,Male,10,Month-to-month,85.25,Yes
9574-BOSMD,Male,68,Two year,25.4,No
4580-TMHJU,Female,43,Month-to-month,56.15,Yes
0970-ETWGE,Male,1,Month-to-month,89.55,Yes
4908-XAXAY,Female,49,One year,89.85,No
8404-VLQFB,Female,15,Month-to-month,25.25,No
1626-ERCMM,Male,20,Month-to-month,94.55,Yes
0887-HJGAR,Male,1,Month-to-month,45.7,Yes
2391-IPLOP,Male,50,One year,69.65,No
5644-PDMZC,Female,2,Month-to-month,89.5,Yes
3509-GWQGF,Male,24,Month-to-month,70,No
9576-ANLXO,Female,3,Month-to-month,69.55,Yes
2024-BASKD,Female,1,Month-to-month,74.6,Yes
5845-BZZIB,Male,35,Two year,20.1,No
1140-UKVZG,Female,17,Month-to-month,24.8,No
4160-AMJTL,Female,8,Month-to-month,19.65,Yes
5183-SNMJQ,Male,10,Month-to-month,95.1,No
8100-PNJMH,Male,68,Two year,88.85,No
7838-LAZFO,Male,45,One year,78.8,No
4464-JCOLN,Male,2,One year,19.85,Yes
2085-JVGAD,Male,37,Month-to-month,20.35,No
5650-VDUDS,Female,4,Month-to-month,24.25,Yes
8095-WANWK,Female,10,Month-to-month,45.25,No
3030-ZKIWL,Male,1,Month-to-month,20.05,No
9565-FLVCG,Male,65,Two year,69.55,No
8755-OGKNA,Female,57,Two year,19.5,No
2800-VEQXM,Female,3,Month-to-month,74.75,No
7538-GWHML,Female,2,Month-to-month,69.65,Yes
5533-RJFTJ,Male,49,Month-to-month,30.2,No
3859-CVCET,Female,4,Month-to-month,45.65,Yes
0214-JHPFW,Female,70,Two year,57.8,No
5642-MHDQT,Female,53,One year,19.85,No
3088-FVYWK,Male,53,Two year,25.55,No
3276-HDUEG,Female,1,Month-to-month,75.05,Yes
9092-GDZKO,Male,22,Month-to-month,24.85,No
0823-HSCDJ,Male,52,Month-to-month,49.15,Yes
3729-OWRVL,Male,65,Two year,110.35,No
2324-AALNO,Female,48,One year,24.55,No
0822-GAVAP,Female,2,Month-to-month,34.7,Yes
5760-IFJOZ,Male,3,Month-to-month,107.95,No
2826-UWHIS,Male,45,Month-to-month,81.4,No
1448-PWKYE,Male,1,Month-to-month,80,Yes
7501-IWUNG,Female,61,Two year,73.8,No
4957-TREIR,Male,3,Month-to-month,64.4,No
7251-LJBQN,Female,40,One year,103.75,No
8040-MNRTF,Female,1,Month-to-month,71.1,No
1536-HBSWP,Female,1,Month-to-month,49.9,No
5313-FPXWG,Male,51,One year,24.6,No
0067-DKWBL,Male,2,Month-to-month,49.25,Yes
0946-FKYTX,Male,52,One year,30.1,No
5076-YVXCM,Male,51,Month-to-month,83.4,No
8262-COGGB,Male,1,Month-to-month,20.45,No
6663-JOCQO,Male,31,One year,75.25,No
9620-QJREV,Male,47,One year,20.55,No
2276-YDAVZ,Female,3,Month-to-month,75.1,Yes
2682-KEVRP,Female,22,One year,20.05,No
2480-JZOSN,Female,1,Month-to-month,20.65,No
0078-XZMHT,Male,72,Two year,85.15,No
5896-NPFWW,Male,3,Month-to-month,50.15,Yes
9978-HYCIN,Male,47,One year,84.95,No
8338-QIUNR,Male,72,Two year,66.5,No
1525-LNLOJ,Male,66,Two year,63.3,No
9450-TRJUU,Male,35,Month-to-month,83.15,No
1766-GKNMI,Male,29,Month-to-month,84.9,No
6942-LBFDP,Female,2,Month-to-month,20.55,No
1456-TWCGB,Male,4,Month-to-month,49.25,No
7133-VBDCG,Female,25,Month-to-month,79.85,Yes
7596-ZYWBB,Female,65,Two year,59.6,No
8329-UTMVM,Male,27,One year,104.65,No
3014-WJKSM,Male,29,Month-to-month,75.3,No
3347-YJZZE,Male,29,Month-to-month,80.1,No
1029-QFBEN,Male,1,Month-to-month,19.55,Yes
7929-DMBCV,Female,20,Month-to-month,81,No
9661-JALZV,Female,58,Two year,24.7,No
5433-KYGHE,Female,14,Month-to-month,86,No
4312-KFRXN,Male,72,Two year,25.4,No
5575-TPIZQ,Male,46,Month-to-month,89.15,No
0114-IGABW,Female,71,Two year,58.25,No
9944-AEXBM,Male,32,Month-to-month,85.65,No
1853-ARAAQ,Female,26,Month-to-month,50.35,No
6952-OMNWB,Male,68,Month-to-month,80.35,No
4697-LUPSU,Male,2,One year,20.2,No
8434-VGEQQ,Male,61,Two year,20.55,No
4952-YSOGZ,Female,4,Month-to-month,85.95,Yes
1589-AGTLK,Male,3,Month-to-month,45.35,Yes
5244-IRFIH,Male,33,Month-to-month,94.5,Yes
6549-YMFAW,Male,9,Month-to-month,21.25,No
4950-HKQTE,Female,22,Two year,26.25,No
6786-OBWQR,Female,5,Month-to-month,80.85,No
2684-EIWEO,Female,30,Month-to-month,91.7,Yes
2753-JMMCV,Male,65,Two year,74.2,No
6439-GTPCA,Female,45,Month-to-month,87.25,Yes
6621-YOBKI,Male,5,Month-to-month,20.35,No
1216-JWVUX,Male,25,Month-to-month,75.5,No
7564-GHCVB,Female,72,Two year,79.05,No
1173-NOEYG,Female,27,Month-to-month,90.15,No
7595-EHCDL,Male,32,Month-to-month,50.6,No
6647-ZEDXT,Female,30,One year,110.45,No
2521-NPUZR,Male,70,Two year,101,No
1307-TVUFB,Male,42,Month-to-month,79.35,No
7503-MIOGA,Female,72,Two year,89.85,No
4381-MHQDC,Female,47,Two year,65,No
6923-JHPMP,Female,2,Month-to-month,80.45,No
5138-WVKYJ,Male,10,Month-to-month,98.55,Yes
4018-PPNDW,Female,61,Two year,24.1,No
1635-FJFCC,Female,5,Month-to-month,44.05,No
2499-AJYUA,Female,72,Two year,110.8,No
6919-ELBGL,Male,72,Two year,114.95,No
3966-HRMZA,Female,3,Month-to-month,75.05,No
6425-JWTDV,Male,48,Two year,19.25,No
8405-IGQFX,Female,63,One year,90.05,No
8224-IVVPA,Female,27,Month-to-month,56.7,No
9477-LGWQI,Male,70,Two year,80.15,No
1410-RSCMR,Male,7,Month-to-month,71.35,No
3115-CZMZD,Male,0,Two year,20.25,No
0139-IVFJG,Female,2,Month-to-month,90.35,No
6683-VLCTZ,Male,20,Month-to-month,98.55,Yes
5730-DBDSI,Male,66,Two year,19.7,No
0030-FNXPP,Female,3,Month-to-month,19.85,No
2189-WWOEW,Female,15,Month-to-month,85.9,Yes
5684-FJVYR,Female,72,Two year,90.35,No
4013-GUXND,Male,1,Month-to-month,20.8,No
1894-IGFSG,Female,22,Month-to-month,89.25,Yes
7379-POKDZ,Male,3,Month-to-month,70.3,Yes
1266-NZYUI,Female,72,Two year,66.85,No
7969-FFOWG,Male,65,Two year,19.9,No
4718-DHSMV,Female,11,Month-to-month,35.8,No
5175-WLYXL,Male,22,Month-to-month,78.85,No
7817-OMJNA,Male,14,One year,20.4,No
8728-SKJLR,Male,41,Month-to-month,74.25,No
3137-NYQQI,Male,17,One year,64.8,No
7706-DZNKK,Male,11,Month-to-month,20.45,No
0236-HFWSV,Male,15,Month-to-month,93.35,Yes
3900-AQPHZ,Female,1,Month-to-month,19.9,Yes
5842-POCOP,Female,5,Month-to-month,88.9,Yes
2037-XJFUP,Male,33,One year,95.8,Yes
8823-RLPWL,Female,72,Two year,110.65,No
9505-SQFSW,Female,3,Month-to-month,40.3,No
7314-OXENN,Male,2,Month-to-month,82,Yes
3758-CKOQL,Female,59,One year,107,No
0322-CHQRU,Male,2,Month-to-month,45.35,Yes
5676-CFLYY,Male,71,Two year,73.35,No
7521-AFHAB,Female,5,Month-to-month,44.8,No
0285-INHLN,Male,27,Month-to-month,54.75,No
4678-DVQEO,Female,1,Month-to-month,52.2,Yes
5125-CNDSP,Male,63,One year,40.6,No
0691-IFBQW,Female,46,One year,110,Yes
4992-LTJNE,Male,72,Two year,55.3,No
2202-OUTMO,Female,34,Month-to-month,60.85,No
0810-BDHAW,Female,24,One year,78.4,No
0229-LFJAF,Male,72,Two year,69.65,No
7131-ZQZNK,Female,60,Two year,59.85,No
3442-ZHHCC,Male,68,One year,76.9,No
5726-CVNYA,Female,8,Two year,19.85,No
9871-ELEYA,Female,34,Two year,67.65,No
4257-GAESD,Female,6,Month-to-month,45,No
5173-WXOQV,Male,2,Month-to-month,64.2,No
2040-OBMLJ,Male,31,One year,81.7,No
6286-ZHAOK,Female,20,Month-to-month,25.55,No
3807-XHCJH,Female,1,Month-to-month,20,No
3009-JWMPU,Male,62,One year,96.75,Yes
5671-RQRLP,Female,70,Two year,75.65,No
1450-GALXR,Female,10,Month-to-month,98.5,Yes
8859-AXJZP,Male,39,Two year,23.8,No
3174-AKMAS,Female,46,Two year,64.2,No
3138-BKYAV,Male,6,Month-to-month,85.35,Yes
9926-PJHDQ,Female,72,Two year,76.8,No
7382-DFJTU,Male,18,Month-to-month,55.2,No
2798-NYLMZ,Male,71,Two year,108.55,No
4289-DTDKW,Male,40,Month-to-month,101.3,Yes
1820-TQVEV,Male,1,Month-to-month,69.55,Yes
2239-JALAW,Male,58,One year,103.25,Yes
4853-RULSV,Male,70,Two year,104,Yes
8098-TDCBU,Female,42,Two year,25.25,No
3551-GAEGL,Male,34,One year,30.4,No
4785-NKHCX,Male,5,Month-to-month,20.05,No
3196-NVXLZ,Female,25,Month-to-month,84.6,No
6275-YDUVO,Female,2,Month-to-month,86.2,Yes
0036-IHMOT,Female,55,One year,103.7,No
0115-TFERT,Male,21,Month-to-month,111.2,Yes
4178-EGMON,Male,70,Two year,88,No
4220-TINQT,Female,61,Month-to-month,106.35,No
5318-YKDPV,Male,43,Two year,79.15,No
7975-TZMLR,Male,47,One year,103.1,No
0295-QVKPB,Male,5,Month-to-month,63.95,No
4335-BSMJS,Female,62,Two year,25.8,No
2311-QYMUQ,Female,16,Month-to-month,89.45,Yes
3643-AHCFP,Male,7,Month-to-month,95.6,Yes
9146-JRIOX,Female,14,Month-to-month,25.55,No
3104-OWCGK,Male,60,One year,90.95,Yes
5337-IIWKZ,Male,34,Month-to-month,44.85,No
9101-BWFSS,Female,50,One year,108.55,Yes
9650-VBUOG,Male,38,Two year,25.05,No
3487-EARAT,Female,70,One year,74.1,No
2672-TGEFF,Female,37,Month-to-month,88.8,No
9231-ZJYAM,Female,4,Month-to-month,78.85,Yes
4250-WAROZ,Male,60,Month-to-month,93.25,No
8184-WMOFI,Male,62,One year,71.4,No
6982-SSHFK,Male,1,Month-to-month,44.4,Yes
6092-QZVPP,Male,36,Month-to-month,79.2,No
4625-LAMOB,Male,44,Two year,20.4,No
0727-BMPLR,Female,55,One year,100,Yes
0392-BZIUW,Female,72,Two year,105,No
1038-ZAGBI,Female,12,One year,19.8,Yes
6549-NNDYT,Female,13,Month-to-month,30.85,No
3027-ZTDHO,Male,1,Month-to-month,89.9,Yes
0422-OHQHQ,Female,15,One year,20.55,No
6916-HIJSE,Female,65,Two year,84.85,No
2316-ESMLS,Female,12,One year,33.15,No
9778-OGKQZ,Male,72,Two year,92,No
7408-OFWXJ,Female,72,Two year,89.8,No
6007-TCTST,Female,72,Two year,115.8,No
2252-NKNSI,Male,52,Two year,85.15,No
8713-IGZSO,Male,2,Month-to-month,24.85,No
7905-TVXTA,Female,5,Month-to-month,64.35,No
7695-PKLCZ,Female,68,Two year,20.5,No
2382-BCKQJ,Female,62,One year,100.15,Yes
8374-UULRV,Male,72,Two year,86.05,No
2207-NHRJK,Male,1,Month-to-month,50.8,Yes
3224-DFQNQ,Female,66,One year,89,No
5275-PMFUT,Male,72,Two year,64.8,No
4795-UXVCJ,Male,26,One year,19.8,No
9777-IQHWP,Male,64,Two year,93.4,No
0947-MUGVO,Male,20,Month-to-month,73.65,Yes
9944-HKVVB,Female,3,Month-to-month,95.1,Yes
4124-MMETB,Male,22,Month-to-month,94.65,Yes
3671-SHRSP,Male,4,Month-to-month,80.6,Yes
0979-MOZQI,Male,62,Two year,39,No
2732-ISEZX,Female,5,Month-to-month,20.5,No
3313-QKNKB,Male,59,One year,85.55,Yes
0323-XWWTN,Male,3,Two year,26.4,No
1937-OTUKY,Female,72,Two year,98.2,No
1573-LGXBA,Male,57,One year,97.55,No
1764-VUUMT,Male,66,Two year,19.95,No
5073-WXOYN,Female,60,Month-to-month,50.8,Yes
4713-ZBURT,Male,45,Two year,99.7,No
3050-GBUSH,Female,3,Month-to-month,34.8,No
0207-MDKNV,Female,15,Month-to-month,105.1,Yes
7876-AEHIG,Female,51,One year,60.15,No
7945-HLKEA,Female,60,One year,64.75,No
9342-VNIMQ,Male,33,Month-to-month,54.65,No
9851-KIELU,Male,10,Month-to-month,110.1,Yes
3523-BRGUW,Male,26,One year,19.3,No
3908-BLSYF,Female,6,Month-to-month,83.9,Yes
3199-NPKCN,Female,67,One year,111.25,No
5170-PTRKA,Female,49,One year,35.8,No
4661-NJEUX,Male,1,Month-to-month,20.05,No
2123-AGEEN,Female,7,Month-to-month,84.35,No
1258-YMZNM,Female,27,One year,110.5,No
0048-LUMLS,Male,37,One year,91.2,No
7549-MYGPK,Female,63,Month-to-month,100.55,Yes
5898-IGSLP,Male,31,Month-to-month,89.3,No
3804-RVTGV,Male,50,Month-to-month,103.85,Yes
6259-WJQLC,Male,32,Month-to-month,81.1,No
9227-LUNBG,Female,1,Month-to-month,24.6,Yes
7997-EASSD,Female,63,One year,81.2,No
0730-KOAVE,Male,30,Month-to-month,94.3,No
8975-SKGRX,Male,71,Two year,116.1,No
0678-RLHVP,Female,53,Two year,105.55,No
4315-MURBD,Female,12,Month-to-month,98.9,Yes
2267-FPIMA,Male,50,Month-to-month,94.4,No
1051-GEJLJ,Female,2,Month-to-month,19.5,No
9734-YWGEX,Female,9,Month-to-month,98.3,Yes
2719-BDAQO,Male,17,Month-to-month,93.85,Yes
5285-MVEHD,Female,56,One year,105.6,No
0379-DJQHR,Male,67,Two year,81.35,No
0781-LKXBR,Male,9,Month-to-month,100.5,Yes
5543-QDCRY,Male,4,Month-to-month,56.4,No
0297-RBCSG,Male,19,One year,65.35,No
4694-PHWFW,Female,8,Month-to-month,19.95,No
0835-JKADZ,Female,71,Two year,111.25,No
1907-UBQFC,Male,10,Month-to-month,72.85,Yes
7508-SMHXL,Female,15,Month-to-month,89,No
3865-YIOTT,Male,72,One year,106.1,No
5993-BQHEA,Male,12,One year,20.05,No
6024-RUGGH,Male,72,Two year,25.2,No
6513-EECDB,Male,1,Month-to-month,73.55,Yes
3956-CJUST,Female,23,Month-to-month,75.4,No
4079-WWQQQ,Male,72,Two year,65.55,No
6103-BOCOU,Female,26,Month-to-month,80.7,No
5149-TGWDZ,Female,21,One year,104.55,No
7471-WNSUF,Male,60,One year,24.15,No
8942-DBMHZ,Male,12,Month-to-month,20.45,No
4301-VVZKA,Male,16,Month-to-month,75.4,No
9199-PWQVC,Female,63,One year,79.7,No
4824-GUCBY,Female,22,Month-to-month,81.7,No
5393-HJZSM,Female,32,Month-to-month,76.3,No
7074-IEVOJ,Female,3,Month-to-month,79.4,Yes
9625-QSTYE,Female,13,Month-to-month,81.15,Yes
0862-PRCBS,Female,68,Two year,103.75,No
8812-ZRHFP,Female,30,One year,86.45,No
5146-CBVOE,Female,16,Month-to-month,75.1,No
0454-OKRCT,Male,33,Two year,80.6,No
5787-KXGIY,Male,72,Two year,19.3,No
4750-ZRXIU,Female,4,Month-to-month,84.6,Yes
4198-VFOEA,Female,12,One year,33.6,No
6630-UJZMY,Female,4,Month-to-month,83.25,No
5709-LVOEQ,Female,0,Two year,80.85,No
6400-BWQKW,Female,6,Month-to-month,79.05,Yes
2692-AQCPF,Female,65,One year,108.05,No
0347-UBKUZ,Female,15,Month-to-month,19.9,No
0835-DUUIQ,Female,24,One year,21.05,No
0811-GSDTP,Female,13,Month-to-month,30.15,No
7567-ECMCM,Male,24,Month-to-month,79.85,No
6115-ZTBFQ,Female,72,Two year,65.5,No
6353-BRMMA,Female,54,Month-to-month,104.1,No
6680-WKXRZ,Female,3,Month-to-month,74.4,Yes
6231-WFGFH,Male,4,Month-to-month,20.5,No
9904-EHEVJ,Female,32,Month-to-month,91.35,No
7028-DVOIQ,Male,35,Month-to-month,99.05,Yes
6169-PPETC,Male,35,Two year,20.5,No
4208-UFFGW,Male,2,Month-to-month,44.95,Yes
8584-KMVXD,Female,8,Month-to-month,75.6,No
8467-WYNSR,Male,22,Month-to-month,55.1,No
0851-DFJKB,Female,15,Month-to-month,58.95,No
5382-SOYZL,Male,22,Month-to-month,95.1,No
9448-REEVD,Male,1,Month-to-month,44.7,Yes
3261-CQXOL,Female,71,Two year,25.45,No
8388-FYNPZ,Male,4,Month-to-month,56.75,No
4002-BQWPQ,Male,25,Month-to-month,81.75,No
5651-YLPRD,Female,32,Month-to-month,86.1,No
2826-DXLQO,Male,7,Month-to-month,29.8,No
4378-BZYFP,Male,17,One year,20.5,No
9489-UTFKA,Male,8,Month-to-month,60.9,No
4849-PYRLQ,Female,56,Two year,73.25,No
9117-SHLZX,Male,1,Month-to-month,45.7,Yes
9889-TMAHG,Male,8,Month-to-month,100.3,Yes
4541-RMRLG,Male,7,Month-to-month,19.25,Yes
7764-BDPEE,Male,3,Month-to-month,20.85,No
3429-IFLEM,Female,71,Two year,77.35,No
3158-MOERK,Female,2,Month-to-month,96,Yes
7294-TMAOP,Female,1,Month-to-month,90.55,Yes
5002-GCQFH,Male,49,Month-to-month,93.85,No
0556-FJEGU,Male,58,Two year,70.1,No
8919-FYFQZ,Male,44,Month-to-month,30.35,Yes
0604-THJFP,Female,59,Two year,75.95,No
2834-JRTUA,Male,71,Two year,108.05,Yes
5875-YPQFJ,Male,1,Month-to-month,69.9,Yes
5879-SESNB,Female,11,Month-to-month,75.25,No
6646-QVXLR,Male,62,One year,103.75,Yes
6461-PPAXN,Female,35,One year,54.95,No
3318-ISQFQ,Female,20,Month-to-month,19.5,No
1106-HRLKZ,Male,40,Two year,19.6,No
2483-XSSMZ,Female,39,One year,47.85,No
8603-IJWDN,Male,1,Month-to-month,86.6,Yes
8165-ZJRNM,Female,72,Two year,23.75,No
9369-XFEHK,Female,33,Month-to-month,80.6,Yes
2604-XVDAM,Female,12,Month-to-month,43.8,No
3717-OFRTN,Male,1,Month-to-month,19.75,No
9046-JBFWA,Male,27,Month-to-month,19.15,No
3280-NMUVX,Male,34,One year,19.6,No
1206-EHBDD,Female,56,Two year,80.3,No
8361-LBRDI,Female,58,Two year,24.35,No
4883-KCPZJ,Female,22,Two year,25.25,No
9108-EQPNQ,Female,10,Two year,26.1,No
7277-KAMWT,Male,13,Two year,20,No
3842-IYKUE,Female,35,Month-to-month,85.3,Yes
6641-XRPSU,Female,34,Month-to-month,70,Yes
1374-DMZUI,Female,4,Month-to-month,94.3,Yes
2545-LXYVJ,Male,72,Two year,20.7,No
3234-VKACU,Male,2,Month-to-month,70.3,No
8357-EQXFO,Female,7,Month-to-month,95.35,Yes
1989-PRJHP,Male,27,Month-to-month,75.5,Yes
8120-JDCAM,Male,4,Month-to-month,69.55,No
8917-FAEMR,Female,37,Two year,19.85,No
7047-YXDMZ,Male,21,Month-to-month,20,No
2858-EIMXH,Female,53,One year,95.85,No
9524-EGPJC,Female,18,Month-to-month,90.1,Yes
6993-OHLXR,Female,2,Month-to-month,68.95,Yes
8818-XYFCQ,Male,32,Month-to-month,99.55,Yes
6419-ZTTLE,Male,23,One year,20.75,No
0929-HYQEW,Male,3,Month-to-month,50.15,No
6614-YOLAC,Female,71,Two year,58.65,No
7426-RHZGU,Male,9,Month-to-month,95.9,No
4065-JJAVA,Female,1,Month-to-month,49.5,No
4695-VADHF,Male,18,Month-to-month,57.45,Yes
3863-IUBJR,Male,12,One year,53.65,Yes
7649-SIJJF,Male,71,Two year,80.1,No
9361-YNQWJ,Female,64,One year,24.4,No
3748-FVMZZ,Male,4,Month-to-month,40.05,No
9391-TTOYH,Female,23,Month-to-month,19.5,No
1452-XRSJV,Female,39,Month-to-month,51.05,No
3422-WJOYD,Male,28,One year,54.35,No
8242-SOQUO,Female,5,Month-to-month,84.7,No
7460-ITWWP,Female,45,Month-to-month,86.1,No
7147-AYBAA,Male,37,Month-to-month,70.35,No
7868-TMWMZ,Female,60,Two year,110,No
4822-RVYBB,Male,8,Month-to-month,100.6,Yes
6732-FZUGP,Female,47,One year,94.9,No
8436-BJUMM,Male,26,Month-to-month,83.75,Yes
4184-TJFAN,Female,3,Month-to-month,88.3,Yes
8329-GWVPJ,Female,50,Month-to-month,69.75,No
1352-VHKAJ,Male,27,Month-to-month,71.6,No
4145-UQXUQ,Female,8,Month-to-month,92.1,Yes
2632-TACXW,Female,62,Two year,23.65,No
8146-QQKZH,Female,71,Two year,81.85,No
1767-CJKBA,Male,66,Two year,25.1,No
6445-TNRXS,Male,68,Two year,114.7,No
4581-LNWUM,Female,13,Month-to-month,49.15,No
4869-EPIUS,Male,56,One year,80.9,No
9948-YPTDG,Male,38,Month-to-month,79.45,Yes
1236-WFCDV,Male,14,Month-to-month,90.45,Yes
1915-OAKWD,Female,16,One year,19.3,No
7296-PIXQY,Female,14,Month-to-month,70.2,No
4883-QICIH,Male,32,Month-to-month,69.75,Yes
3354-OADJP,Female,8,One year,54.25,No
3524-WQDSG,Female,43,Month-to-month,99.3,No
0810-DHDBD,Female,52,One year,74,No
4026-SKKHW,Male,3,Month-to-month,50.25,No
2829-HYVZP,Male,29,One year,19.8,No
8329-IBCTI,Female,1,Month-to-month,19.65,Yes
1271-SJBGZ,Male,12,Month-to-month,43.65,Yes
3845-JHAMY,Female,16,Month-to-month,35.5,No
7013-PSXHK,Female,40,One year,80.75,No
5669-SRAIP,Female,5,Month-to-month,39.5,Yes
5981-ITEMU,Male,40,Month-to-month,97.1,Yes
3486-NPGST,Female,36,One year,19.55,No
6941-PMGEP,Female,5,Month-to-month,80,Yes
1624-WOIWJ,Female,10,Month-to-month,84.7,Yes
2074-GKOWZ,Male,2,Month-to-month,89.55,Yes
0376-YMCJC,Male,23,Month-to-month,90.6,Yes
6100-FJZDG,Male,26,One year,20.05,No
4829-ZLJTK,Female,72,Two year,112.4,No
1730-VFMWO,Female,34,Month-to-month,50.2,No
7143-BQIBA,Male,10,Month-to-month,62.25,No
3800-LYTRK,Female,14,One year,55.7,No
0634-SZPQA,Female,23,Month-to-month,90.05,Yes
9646-NMHXE,Male,47,Two year,19.65,No
7030-NJVDP,Male,24,Month-to-month,89.25,No
5536-RTPWK,Male,49,Month-to-month,99.05,Yes
8883-GRDWQ,Male,20,One year,54,No
6166-ILMNY,Female,2,Month-to-month,69.75,Yes
3097-NNSPB,Female,2,Month-to-month,49.05,Yes
7771-ZONAT,Male,22,Two year,56.75,No
0655-RBDUG,Male,7,Month-to-month,98.05,Yes
2111-DWYHN,Male,1,Month-to-month,21.1,No
4194-WHFCB,Female,59,Month-to-month,96.65,No
